Word,Found,Original Found,Close Matches
gator,True,False,"astor, actor, agitator"
gaur,True,False,"gar, maur, gurr"
gavial,True,False,"vial, glacial, vital"
gazelle,True,True,"gazelle, gabelle, galley"
gecko,True,False,"greco, reckon, beckon"
geese,True,True,"geese, genoese, geeks"
gelding,True,False,"welding, gliding, gilding"
gemsbok,True,False,"gems, pembroke, germs"
genet,True,False,"gent, greet, ghent"
geoduck,True,False,"duck, gluck, gamecock"
gerbil,True,False,"goneril, peril, grill"
gerbils,True,False,"perils, gris, goneril"
german shepard,True,False,"shepard, germans, gaspard"
german shepherd,True,False,"shepherd, shepherds"
gharial,True,False,"harald, gharib, garral"
ghost crab,True,False,ghost
giant,True,True,"giant, giants, giant's"
giant anteater,False,False,No close match found
giant panda,True,False,granada
giant schnauzer,False,False,No close match found
giant squid,True,False,"giants, giant's"
giant tortoise,True,False,tortoise
gibbon,True,True,"gibbon, gibbons, ribbon"
giraffe,True,False,"raffle, raffer, gaffer"
glaucus,True,True,"glaucus, raucous, glances"
glia monster,True,False,"monster, monsters, leinster"
glider,True,False,"glide, uglier, slider"
globefish,True,False,"globes, globe, goldfish"
glowworm,True,False,"gloom, gloomy, glooms"
gnat,True,True,"gnat, ignat, gnats"
gnatcatcher,True,False,"catcher, thatcher, snatcher"
gnu,True,False,"nu, genus, nut"
goanna,True,False,"joanna, anna, hosanna"
goat,True,True,"goat, groat, goats"
goatfish,True,False,"goats, goldfish, gratis"
goats,True,True,"goats, goat's, oats"
goby,True,True,"goby, toby, roby"
godwit,True,False,"goodwin, gwilt, gondi"
godzilla,True,False,"gorilla, goodwill, zillah"
gold fish,True,False,"goldfish, oldish, goldfinch"
golden eagle,True,False,golden
golden labrador,True,False,labrador
golden marmot,True,False,"glenarm, goldenhair, voldemar"
golden plover,False,False,No close match found
golden retriever,True,False,retrieve
golden shiner,True,False,"goldenhair, densher"
goldendoodle,True,False,"noodle, gwendolen, golden"
goldfinch,True,True,"goldfinch, goldfish, finch"
goldfish,True,True,"goldfish, oldish, goldfinch"
gooney bird,False,False,No close match found
goose,True,True,"goose, goosey, noose"
gopher,True,True,"gopher, gophers, morpher"
gopher snake,True,False,"gophers, personage, gopher"
gopher tortoise,True,False,"tortoise, operators"
gopher turtle,True,False,"overture, aperture"
gorgonian,True,False,"georgian, georgiana, gordian"
gorilla,True,True,"gorilla, grill, grille"
goshawk,True,False,"mohawk, shaw, hawk"
gosling,True,False,"sling, going, jostling"
grackle,True,False,"crackle, grace, crackled"
grass snake,True,False,"greensnake, grasses"
grasshopper,True,True,"grasshopper, grasshoppers, rasper"
grasshopper mouse,True,False,"grasshoppers, grasshopper"
gray catbird,True,False,graveyard
gray fox,True,False,"gray, grafton, graf"
gray jay,True,False,"raja, gray, granary"
gray mullet,True,False,"mullet, gullet"
gray partridge,True,False,"partridge, partridges, cartridge"
gray whale,True,False,"whale, rawle, narwhale"
gray wolf,False,False,No close match found
graywolf,True,False,"wolf, gray, graf"
great auk,True,False,"great, gretta, greatcoat"
great blue heron,False,False,No close match found
great crested grebe,False,False,No close match found
great dane,True,False,"greatness, greater, retainer"
great horned owl,False,False,No close match found
great pyrenees,True,False,"pyrenees, greatness"
great white shark,False,False,No close match found
greater yellowlegs,True,False,yellowlegs
grebe,True,False,"rebel, greet, green"
green lacewing,True,False,"renewing, replacing, greenland"
green mamba,True,False,grandmamma
greenfly,True,False,"greeley, green, recently"
greenling,True,False,"reeling, reveling, greeting"
greenshank,True,False,"greensnake, greenish, greens"
grenadier,True,True,"grenadier, grenadiers, readier"
grey squirrel,True,False,"squirrel, squirrels, require"
grey whale,True,False,"whale, narwhale"
greyhound,True,True,"greyhound, greyhounds, ground"
greylag goose,False,False,No close match found
griffon,True,False,"griffin, trifon, grin"
griffon vulture,True,False,agriculture
grizzly,True,True,"grizzly, grizzled, grisly"
grizzly bear,True,False,"grizzlebeard, grizzly, grizzled"
grosbeak,True,True,"grosbeak, grouse, rosabella"
ground hog,True,False,"ground, grounds, aground"
ground squirrel,True,False,"squirrel, squirrels, grandsire"
groundfish,True,False,"grounds, goldfish, rounds"
groundhog,True,False,"ground, grounds, aground"
grouper,True,False,"grouped, roper, group"
grouse,True,True,"grouse, rouse, rouses"
grub,True,True,"grub, grubs, grubb"
grunt,True,True,"grunt, grunts, grunted"
guan,True,False,"gun, gan, guzman"
guanaco,True,True,"guanaco, guiana, guidance"
gudgeon,True,False,"dudgeon, bludgeon, gulden"
guenon,True,False,"gunn, guienne, union"
guerrilla,True,True,"guerrilla, guerrillas, gorilla"
guillemot,True,False,"gullet, guillotine, guilt"
guinea fowl,True,False,"guinea, guineas"
guinea hen,True,False,"guinea, guineas"
guinea pig,True,False,"guinea, guineas"
guinea worm,True,False,"guinea, guineas"
guineafowl,True,False,"guinea, guineas"
gull,True,True,"gull, gully, gulls"
gumboot chiton,False,False,No close match found
gunnel,True,False,"tunnel, gunner, funnel"
guppy,True,False,"puppy, guy, supply"
gurnard,True,False,"guard, gunnar, guardy"
gypsy moth,True,False,"plymouth, gypsy"
gyrfalcon,True,False,"falcon, falcons, falconer"
hackney,True,True,"hackney, hackneyed, lackey"
haddock,True,True,"haddock, paddock, hock"
hadrosaur,True,False,"harbour, harcourt, harbours"
hagfish,True,False,"hamish, hish, hash"
hairless cat,True,False,"hairless, airless, harmless"
hairstreak,True,False,"streak, streaks, streaked"
hairstreak butterfly,False,False,No close match found
hairy woodpecker,True,False,"woodpecker, woodpeckers"
hake,True,False,"shake, hae, shakes"
halcyon,True,True,"halcyon, hacon, falcon"
halibut,True,False,"haut, halt, hurlbut"
hammerhead,True,False,"hammered, hampered, hammer"
hammerhead shark,True,False,hammered
hamster,True,False,"haste, gamester, vaster"
harambe,True,False,"ramble, harmed, arable"
harbor porpoise,True,False,"porpoise, porpoises"
harbor seal,True,False,"arboreal, harbors, harbours"
hare,True,True,"hare, share, havre"
harp seal,True,False,"arsenal, harps, hoarsely"
harpy eagle,True,False,chargeable
harrier,True,False,"harriet, harried, carrier"
hart,True,True,"hart, heart, harts"
hartebeest,True,False,"heartiest, hearest, harvest"
hawk,True,True,"hawk, hawks, haw"
hawk moth,True,False,haworth
hawk owl,True,False,"howl, hawk"
hawkmoth,True,False,"haworth, moth, mammoth"
hawksbill,True,False,"hawks, hawksley, handbill"
hawksbill turtle,False,False,No close match found
heath hen,True,False,"heathen, heathens, heather"
hedgehog,True,True,"hedgehog, hedge, hedgerow"
heifer,True,True,"heifer, heifers, heir"
hellbender,True,False,"hellenes, lender, helene"
helminth,True,False,"hermit, helmet, health"
hen,True,True,"hen, when, then"
hen harrier,True,False,"thenardier, heartier, hearer"
hermit,True,True,"hermit, hermits, hermit's"
hermit crab,True,False,"hermit, hermia, hermitage"
hermit thrush,True,False,"hermits, hermit's"
heron,True,True,"heron, herons, hermon"
herring,True,True,"herring, herrings, erring"
herring gull,True,False,"herring, herrings, erring"
hexapod,True,False,"heaped, heap, head"
hinny,True,False,"whinny, shiny, jinny"
hippo,True,False,"hippy, hip, tippoo"
hippopotamus,True,True,"hippopotamus, hippolyta"
hoary marmot,True,False,marmot
hoatzin,True,False,"hating, theatin, ovation"
hog,True,True,"hog, hong, hogs"
hogfish,True,False,"hogs, hish, gish"
hogg,True,False,"hog, hong, hogs"
hogget,True,False,"roget, hodge, hogglestock"
hognose snake,False,False,No close match found
hogs,True,True,"hogs, hog's, ogs"
holstein,True,False,"thorstein, holster, stein"
homing pigeon,True,False,dominion
hominid,True,False,"homicide, homicidal, mind"
hominoid,True,False,"homicide, domino, homicidal"
homo erectus,True,False,"homogeneous, erects"
homo habilis,False,False,No close match found
homo sapiens,False,False,No close match found
honey badger,True,False,"headgear, badger"
honey bee,True,False,"honeyed, honey, phoebe"
honey buzzard,True,False,buzzard
honeybee,True,False,"honeyed, honey, phoebe"
honeycreeper,True,False,"creeper, creepers, housekeeper"
hooded merganser,False,False,No close match found
hoofed mammal,False,False,No close match found
hookworm,True,False,"hooker, worm, hook"
hoopoe,True,True,"hoopoe, hoopoes, hooper"
hoot owl,True,False,"howl, hoot"
hornbill,True,False,"longbill, handbill, cornhill"
horned dinosaur,False,False,No close match found
horned lizard,True,False,cornelia
horned owl,True,False,"horned, hondo"
horned toad,True,False,"horned, hornets"
hornet,True,False,"hornets, horner, horned"
horse,True,True,"horse, horses, horsed"
horsefly,True,False,"hoarsely, horsell, horseflesh"
horsehead,True,False,"hogshead, forehead, horsed"
horseshoe crab,True,False,horseshoe
hound,True,True,"hound, hounds, wound"
hound dog,True,False,"hound, hondo, hounds"
housefly,True,False,"house, usefully, hostelry"
hoverfly,True,False,"overly, hover, hovel"
howler monkey,False,False,No close match found
howling monkey,True,False,howling
human,True,True,"human, humans, humane"
human being,True,False,"humane, unmeaning, unbending"
hummingbird,True,False,"humming, summing, hemming"
hummingbird moth,False,False,No close match found
humpback whale,True,False,unimpeachable
humuhumunukunukuapua,False,False,No close match found
huntsman,True,True,"huntsman, huntsman's, huntsmen"
huntsman spider,True,False,"huntsman's, huntsman, mountainside"
huskie,True,False,"husk, hussies, huskily"
huskies,True,False,"hussies, skies, husks"
husky,True,True,"husky, husk, huskily"
hydra,True,True,"hydra, hydrate, heyday"
hyena,True,True,"hyena, hyenas, hyaena"
hyenas,True,True,"hyenas, hyaenas, hyena"
hyrax,True,False,"hydra, myra, lyra"
ibex,True,True,"ibex, gibe, tribe"
ibis,True,False,"ribs, nibs, iris"
ichthyosaur,False,False,No close match found
iguana,True,False,"guiana, guanaco, wigan"
imago,True,False,"iago, magog, image"
impala,True,False,"impaled, impalpable, paula"
inchworm,True,False,"inform, income, anchor"
indigo bunting,True,False,"indignation, dismounting, invigorating"
indigo snake,True,False,"indigo, indignant"
indri,True,False,"sindri, indra, india"
insect,True,True,"insect, inspect, insects"
invertebrate,True,False,"inveterate, vertebrae, inebriate"
isopod,True,False,"stood, isoud, disposed"
itch mite,True,False,incite
ivory billed,False,False,No close match found
ivory gull,True,False,ivory
jabiru,True,False,"jar, janius, jailer"
jack,True,True,"jack, jacky, jacks"
jack crevalle,False,False,No close match found
jack mackerel,True,False,mackerel
jack rabbit,True,False,"rabbit, rabbits"
jack russell,True,False,"russell, russell's"
jack russell terrier,False,False,No close match found
jackal,True,True,"jackal, jackals, jacal"
jackalope,True,False,"jackal, jackals, jacal"
jackass,True,True,"jackass, jackals, jacks"
jackass penguin,False,False,No close match found
jackdaw,True,True,"jackdaw, jackdaws, jackal"
jackrabbit,True,False,"rabbit, rabbits, rabbit's"
jaguar,True,True,"jaguar, january, angular"
jaguarundi,True,False,"urundi, jaguar, aground"
javelina,True,False,"javelin, javelins, ravelin"
jawless fish,False,False,No close match found
jay,True,True,"jay, ja, ay"
jaybird,True,False,"ladybird, bird, rabid"
jellyfish,True,True,"jellyfish, elfish, shellfish"
jerboa,True,False,"verona, verbal, serbia"
jewfish,True,False,"jewish, elfish, jellyfish"
jigger,True,False,"nigger, digger, bigger"
joey,True,False,"joy, joe, jonesy"
junco,True,False,"juno, junction, unc"
june beetle,True,False,"beetle, beetles"
june bug,True,False,"jung, june"
jungle fowl,True,False,"jungle, jungles"
kangaroo,True,True,"kangaroo, kangaroos, kangaroo's"
kangaroo rat,True,False,"kangaroo, kangaroos, kangaroo's"
karakul,True,False,"karl, kara, raoul"
katydid,True,False,"katy, katya, katie"
kea,True,False,"kreta, knead, kieva"
keeshond,True,False,"esmond, deerhound, telephoned"
kelp greenling,True,False,"reeling, preventing, pretending"
kelpie,True,True,"kelpie, kelp, epine"
kestrel,True,False,"kernel, keel, vesture"
keyhole limpet,True,False,keyhole
kid,True,True,"kid, skid, kind"
killdeer,True,False,"killer, killers, wilder"
killer bee,True,False,"killer, killers"
killer whale,True,False,"killer, illiberal"
killifish,True,False,"kills, illinois, willis"
king cobra,True,False,cobra
king crab,True,False,"ingram, incurable"
king mackerel,True,False,"kingmaker, mackerel"
king salmon,True,False,"kingston, salmon, salmons"
kingbird,True,False,"inbred, lingard, kinraid"
kingfish,True,False,"kingfisher, kings, kingship"
kingfisher,True,True,"kingfisher, fisher, fishery"
kingsnake,True,False,"kingmaker, snake, kings"
kinkajou,True,False,kink
kite,True,True,"kite, kites, kit"
kitfox,True,False,"kit, fox"
kitten,True,True,"kitten, kittens, kitten's"
kittiwake,True,False,"whittaker, kitten"
kitty,True,True,"kitty, kitty's, witty"
kitty cat,True,False,kitty
kiwi,True,False,"kwai, wi, ki"
koala,True,False,"kojata, kailas, sola"
koala bear,True,False,malabar
kodiak,True,False,"kodak, klondike, zodiac"
kodiak bear,True,False,klondiker
koi,True,False,"oi, ko, ki"
koi fish,True,False,"wolfish, kingfisher, fish"
komodo dragon,False,False,No close match found
kongoni,True,False,"kong, montoni, mongolia"
kookaburra,False,False,No close match found
krait,True,False,"trait, kraft, rat"
krill,True,False,"kill, trill, skill"
kuala,True,False,"kullak, kublai, kailas"
kudu,True,False,"undue, ud, ku"
lab,True,True,"lab, slab, lamb"
labrador,True,True,"labrador, labor, ardor"
labrador retriever,False,False,No close match found
lacewing,True,False,"lacing, placing, lacking"
lady bug,True,False,"ladybug, lady"
ladybird,True,True,"ladybird, laird, blackbird"
ladybird beetle,True,False,ladybird
ladybug,True,True,"ladybug, lady, laugh"
ladyfish,True,False,"ladyship, goldfish, crayfish"
lake trout,True,False,"trout, blackett, aeronaut"
lake whitefish,True,False,"whitefish, whitish"
lamb,True,True,"lamb, lambs, lab"
lamprey,True,False,"lampreys, lamely, prey"
lamprey eel,True,False,lampreys
landlocked salmon,True,False,lacedaemon
langur,True,False,"languor, lang, languid"
lanternfish,True,False,"lanterns, lantern, planters"
lapdog,True,False,"log, leaped, lapsed"
lapin,True,False,"lain, leaping, lapsing"
lapwing,True,False,"leaping, lapsing, lapping"
largemouth bass,False,False,No close match found
lark,True,True,"lark, larks, clark"
larva,True,True,"larva, larvae, lava"
larvae,True,True,"larvae, larva, lave"
laughing gull,True,False,"laughingly, laughing"
leach,True,False,"each, teach, reach"
leaf beetle,True,False,"leetle, beetle, labeled"
leaf insect,True,False,"insect, inspect, insects"
leafhopper,True,False,"hopper, leather, clapper"
leatherback,True,False,"leather, leathery, leathers"
leatherback turtle,False,False,No close match found
